taxon	P7	P8	P10	P14	P23	P25	P34	P35	P52	P55	P59	P61	P63	P67	P68	P69	P24	P28	P30	P32	P46	P53	P54	P66
Blautia	-0.618985532946969	1.07884555928668	1.67495278482768	-1.84585020685723	1.1057192218897	-1.34336585210506	-1.08477790303859	1.25608723900884	-0.956361022435749	0.652604209672497	0.936991386172785	-1.24106865644643	-0.927444169574211	0.762704071314886	0.64850686367291	-0.131464822015453	0.457750721579195	-0.863717759358995	-0.645617165375627	-0.00312142172186534	-0.496315664903194	-0.418700774604807	1.1034438831435	0.899185010815504
Bordetella	-0.274133097305662	0.0855995396119343	0.263090174409917	-1.06350873401915	3.18421752141549	0.32219440931241	-1.02009415757607	-0.0517556575197038	-0.684926416276268	-1.70683403046687	0.301313026965104	0.0368490053553626	0.126058778544131	-0.79334356497	-0.854507135217301	-0.644502465155474	0.404682356825256	-0.153224928098731	-0.368294451208869	1.31022438833638	1.47785125926509	0.819564221442674	-0.440496941076885	-0.276023102592772
Borrelia	1.08772098382639	0.759162810847921	-0.246799151836641	-0.808768895961987	-0.85449403299938	-0.544004147750903	0.224850115428566	-0.0324673842349306	-1.18680914044857	-0.10909607406865	3.17787600668631	0.723328791631582	1.14932343924008	0.188342749799722	-0.10597385365039	-0.69153165485404	-0.31223642032222	-0.272593954578903	-1.18680914044857	-0.180447512515275	1.26254879928147	-1.18680914044857	-0.965244074999974	0.110930882376969
Borreliella	-0.189352600112285	-0.108041333469877	0.370736023762682	-0.777495940979667	-0.00578500359052636	-1.01968495137145	-0.170911449267419	0.509917397091524	-1.01968495137145	1.87089248212175	-0.397243073423988	0.844368321826855	0.332601909485818	0.610956997160942	-0.378961122571342	-1.01968495137145	2.86000005906871	0.989911183386777	-0.663990479188726	-1.01968495137145	-1.01968495137145	-0.495225368290894	-1.01968495137145	0.915731705218385
Bosea	0.561187185200278	0.371368854999806	-0.427300312984016	0.291735190533219	0.225854245759549	0.203887610540687	-0.646220797031733	-0.757872249545357	2.98455316943596	0.107683157153831	-1.11570773483114	-0.691949375548968	1.87807584514386	-0.536731555955545	-0.178560130625911	-0.453651748282698	1.75649869224011	-0.703116508086894	0.109045357021469	0.0737962870411743	-1.04764778139071	-1.21984940294466	-0.327525545487391	-0.45755245235492
Brachybacterium	-0.303303782055457	2.6242046612657	0.289720359298731	0.49292312582089	-0.76956111011994	0.134239173122734	1.30931613235052	-0.575114754222149	0.697677958315747	-0.545327577690907	0.484672535223206	0.133033069091317	2.22759773761161	-0.921301344808048	-1.1944593184131	-0.415094762795201	0.254789258743534	-0.324050021482771	-0.394208147548098	0.635695744484662	-1.25437793703479	-0.733372055795871	-1.05672501301724	-0.79697393034507
Brachyspira	-1.3645049715337	0.267056546873213	2.83930384798533	-1.09798787537348	1.58395737944326	-0.755843200097215	-0.300228641629483	-0.124233664306679	-0.766806735600946	0.305410324573303	0.574962502009189	0.660591794191312	-1.0727759371217	1.16124804836175	-0.138727184969537	-0.656929135743815	0.485302387232776	0.00797742934887749	-1.18936784734	0.88657640318399	-0.735561485428515	-1.05727808473627	0.269699736442405	0.218158364235921
Bradyrhizobium	-0.511450004771443	-0.0197622303596103	0.118439985242935	0.0184710882284057	1.47695608483511	1.54821306396872	0.20346465288727	-0.42608842868227	-1.35258796650502	-0.0109776419409227	1.33153850208726	0.645889816902066	2.80006053837452	-0.833165442617217	-0.96295429374226	-1.08659437108222	-0.861369999327821	0.507279575022168	-0.77980740310961	0.390866605073197	-0.723611077223611	-0.484972172401199	-0.138109892277771	-0.849728988580667
Brenneria	0.00477257542514084	-1.03643027210029	1.54918607722833	1.02271273605085	-0.703803568312533	-0.481836793237855	0.342239487988585	1.12428100732738	-1.03643027210029	1.41959192003157	1.21996257068452	-0.25709473914445	-0.278598881653951	1.47921178814385	-0.438628439587301	0.906364874411857	-1.03643027210029	-0.753626116201467	-1.03643027210029	-1.03643027210029	-1.03643027210029	-0.672590173525399	1.56395396220677	-0.827516655234174
Brevefilum	0.22427146837335	-0.561356444001688	0.279966901314806	-0.561356444001688	-0.212593716540844	0.654513819048174	-0.561356444001688	0.605647204297246	-0.561356444001688	-0.0972212628790293	-0.113139759688227	-0.221705716845696	-0.561356444001688	-0.561356444001688	-0.143567652756255	0.359253476371743	0.156336208225792	0.424149240543192	-0.561356444001688	-0.561356444001688	4.25901067455432	-0.561356444001688	-0.561356444001688	-0.561356444001688
Brevibacillus	0.557195807384373	0.550961962012116	2.33252087178215	-0.208927965116829	1.34770290056973	-1.10821341489825	-0.577580550121257	2.67699763881957	-0.548485624996133	-0.303391622094315	0.697908514925584	0.722857385002452	-0.765698252597999	-0.0935037318767875	-0.325658413410408	-0.363878634671914	-0.31619517481121	0.0200103613505335	-1.12158163446171	-0.521765390251939	-0.776930030749322	-1.20771944073735	-0.654535445672525	-0.0120901153785751
Brevibacterium	-0.495576375807644	-0.367574938966151	-0.926776575982374	-0.542101122644392	2.95099284727226	-0.0114096680905655	-0.926776575982374	0.0195621856270715	0.266632403548083	-0.41346168303881	-0.773283557417207	-0.310200796456211	1.06233157100007	-0.714640847324648	-0.586187163845286	0.405440676553099	2.3325092480221	-0.275574958580147	0.886241585236696	-0.926776575982374	-0.581278565805971	-0.160964414931705	0.846496968401623	-0.757623664805145
Brevundimonas	0.581769051106117	-0.218472893764605	1.00017110940001	-0.181715320054652	-0.723274272351039	-1.13398842134838	0.126096315683707	-0.346602361672457	-1.1784431270885	-1.27699549109005	-0.711465640326314	0.510727063497201	-0.626789609417854	0.544510876609588	-0.333650626154604	0.0579523131327962	1.35548022773761	-0.245309116809307	-1.44997416290625	1.37950571107695	-0.773506980182084	2.70731890278205	-0.154302256465149	1.09095870860522
Brochothrix	-0.899360436200373	1.17932185447765	-0.322473291791446	-0.841649751518135	-0.70317620246773	-0.452726857651203	-1.22437093462714	-0.150036032941143	-0.315046315980877	-0.535593767824845	2.11385636042934	2.07881861653353	-0.688769943912547	-0.669935242648072	0.870537449378226	-0.236520963889688	1.12474736392653	0.464931367842501	-0.905554308770662	-0.973426969636223	0.477732715380177	-1.22437093462714	1.23101972311462	0.602046503404647
Brucella	1.30762523685547	0.400616710100087	-1.00609165397153	-1.10759286856779	-0.382495720445923	-0.650867768115879	0.00302815695410595	-0.0540387571145906	-0.497483819233423	1.63636706036096	0.997494275104658	-0.0571064330517711	-0.422588603917587	-0.353668991113758	-0.113401595986472	-0.182094988194514	1.94325379400172	2.27765465364451	-1.07565912112148	0.827695323127505	-0.968298657551363	-0.558051227437425	-0.808459216506695	-1.1558357878188
Buchnera	0.189453184052652	1.47356419592943	1.64799696529168	-0.0772618497820257	-0.58170778412317	0.612957439277345	-1.47634992996612	-0.521622294758967	-0.214757844663683	-0.188048738779777	0.278210213716337	0.112643043030067	-1.05486893651919	1.16888060382099	-0.124426696216301	-0.684054500813628	-0.53621186213778	-0.211920625996758	2.05748307577751	-1.07358239146619	1.41962222435395	-1.83927763738118	-0.728526444896399	0.351806592251194
Burkholderia	-0.659177754654135	-0.467044248640399	2.09014604858934	-0.3730953463873	-0.514162803940348	0.145468300492345	-1.67430758230603	0.463677557860275	-0.746669325190009	-1.07325772129584	0.0636940271819817	-1.00342262004679	1.43670423866763	0.55760773659424	-0.317774405282921	0.305595921494673	0.493030248104255	-0.332849582187671	-1.27770219629829	1.70288984719557	-0.0891055459978927	1.91785371292811	-0.805478189186743	0.157379682305946
Butyrivibrio	-0.327041925395815	0.372594651379975	0.561021475346847	-0.57454329357859	0.333755756268772	-1.33739378066805	-0.839067818878394	-0.373797846888224	-0.622804101982866	0.685197938437908	3.63522888747193	0.967801022059871	-1.22215984194078	0.0710077063327573	-0.180982355931878	-0.221594866546437	0.305214872752222	0.347884337142777	-1.34164686204308	-0.723599382541128	0.173457309258163	-0.206837845001515	0.383913676391801	0.134392288553747
Caballeronia	-0.289483042116792	0.816815117890255	0.157124419323611	-0.56660247857307	4.02587206279716	1.17226619375095	-0.111005063474519	-0.562304139424731	-0.128358529690821	-0.758656676430525	0.191754155253504	0.11342424770693	-0.415135826692943	0.0509988292625641	-0.236081662773125	-0.758656676430525	-0.293580769111944	0.360163766508928	-0.619318850069163	-0.758656676430525	-0.758656676430525	-0.758656676430525	-0.261321851287934	0.388056802873768
Caldanaerobacter	-0.978233795028725	-0.718892812581194	-0.397421460866051	-0.521788391998124	-0.0142040029956186	-1.5233240611364	-0.476891792739374	0.112516668985017	-0.573963802503852	3.07663660183247	1.15470902977359	0.107284362701979	-0.775509206114306	0.533593241669873	0.161767880908411	0.141466585593912	1.81512040894024	-0.196340710253559	-0.897081424497631	-0.169731512938151	0.239826178029498	-1.0816153529514	-0.0504920538347522	1.03256942200414
Caldicellulosiruptor	-0.626957203619115	0.429796396642451	1.46034494088876	0.334741375973632	1.04545552634944	-1.57020300222661	0.0561463573105021	0.983899295823829	-1.77913446055971	0.45721518779976	1.41106568192125	0.899952944072019	-0.240482975929537	-0.331612332786403	1.1466300999911	-1.27430424774054	0.524392520498835	0.781035187823355	-1.03713693972076	-1.32061389778634	-0.754554533272942	-0.811602044849503	0.947599309256121	-0.731673185859615
Caldilinea	-0.883054837225678	0.11073522600194	-0.0836736955234583	3.43253886613699	-0.413027305365369	-0.421272054496449	0.487789071936776	0.484778975165036	-0.44665968855782	-0.299650413099193	-0.86886155517486	-1.24633968028358	0.170338516152823	-0.734330770908282	0.300908285217579	-0.193873787497902	1.51550706404976	0.152521478298675	-0.156612879481326	-1.24633968028358	-0.728739041433996	-0.584204279721194	1.11697951991797	0.534542666175143
Caldimicrobium	-0.471569574945991	-0.055253696371436	-0.220685189004078	-0.471569574945991	-0.471569574945991	-0.471569574945991	-0.471569574945991	-0.254787010432304	-0.235482282519458	-0.0599270929472367	-0.471569574945991	1.09265324959719	-0.172360512313156	4.32270494916916	-0.155020832794759	0.0338646453964024	0.773773750644228	0.0660607541160336	-0.362834689747458	-0.471569574945991	-0.471569574945991	-0.471569574945991	-0.180947549350435	-0.347632318928762
Caldisericum	-0.751862716198118	0.208911524681467	3.23634055005279	-0.751862716198118	-0.751862716198118	0.0625458691585544	-0.152865778368731	0.281677837165257	-0.751862716198118	-0.751862716198118	0.273294797759794	-0.751862716198118	-0.0509246243344635	1.52869096741731	1.3684142565903	-0.751862716198118	1.1823892320726	-0.751862716198118	-0.751862716198118	-0.34415678188189	-0.751862716198118	-0.751862716198118	0.588815939677182	0.0873560881891262
Caldisphaera	0.54826358961655	1.70638546694388	-0.53418943031494	-0.53418943031494	-0.53418943031494	-0.53418943031494	-0.53418943031494	1.34301487521817	-0.53418943031494	-0.53418943031494	-0.53418943031494	-0.53418943031494	-0.53418943031494	-0.53418943031494	1.89642253404089	-0.53418943031494	1.44485109721286	-0.53418943031494	-0.53418943031494	-0.53418943031494	-0.53418943031494	-0.53418943031494	-0.53418943031494	2.67647218263657
Calditerrivibrio	-0.668966676437879	-0.0929426931103649	-0.668966676437879	-0.412919332676166	1.47462738679051	-0.668966676437879	-0.155962594592056	-0.668966676437879	-0.465675598689742	0.750466954056386	0.54484520222254	0.262475567347015	0.159675539013788	-0.668966676437879	-0.255201193287982	-0.191649291676935	-0.101890850828716	0.242052872268575	-0.530715886184953	-0.668966676437879	-0.0836084749680214	-0.668966676437879	3.95999243930929	-0.420803309928021
Caldithrix	3.09060165907997	-0.255331608664574	0.217440101845251	-0.856045067924026	0.0107757848501752	-0.226250661644871	-0.474651074783759	0.416143377466385	-0.591495374812544	0.245147332111039	1.93572302490152	-0.99331864389705	1.39755191662319	-0.482531407422701	0.295502317187061	-0.431868877486361	-1.07007775469112	-0.610263051146285	-1.14280226105716	-0.778499508673092	0.100332021674536	-0.00660913018422713	0.84276350563084	-0.632236618982194
Calothrix	-0.160781844015688	0.214086802112137	-0.119486567491206	-1.25175200177391	-0.997735456346197	-1.03079845992618	0.150495572738981	-0.940064853627941	-2.31198011040601	0.797197157888712	0.671090998882117	1.21118382699815	-0.163370017773886	0.647633494408431	-0.397933643280835	1.11173724328454	1.06861678139655	0.444348087741146	-0.34187779142451	0.451302321157175	1.60929518452507	-1.50499771230923	-0.519764497143436	1.36355548438603
Campylobacter	1.62112242095522	-0.318818823123584	-0.571597762419543	-1.87819981993213	0.791959952308459	-0.400265557585094	-0.533239149886045	-0.0770757361186643	-0.784149107536575	-0.10801494018824	-0.877333404167314	1.14574895441325	-0.385051860096719	0.341828417248376	-0.706559746801556	0.310699148691904	0.840592837259865	3.16874095249059	-0.448455030783887	-0.771945750658335	0.0577543801016428	0.18129787791065	-0.235406384333154	-0.363631867749109
Candidatus Accumulibacter	0.13085869207449	-0.716150452201786	2.04854357887984	-0.347361745329966	-0.489921030410388	-0.716150452201786	0.130680502979242	-0.716150452201786	0.000444404880587679	0.506718146314955	1.23771025228872	3.47251126579821	-0.398006655237368	0.227956639425904	0.281365234685902	-0.384072078702846	-0.178164504042392	-0.414412099982835	-0.716150452201786	-0.716150452201786	-0.716150452201786	-0.432556591573737	-0.379240846635815	-0.716150452201786
Candidatus Amoebophilus	0.154907174495877	-0.378502220445729	-0.0548071870610808	-0.378502220445729	-0.378502220445729	-0.378502220445729	4.29404735786331	-0.378502220445729	-0.378502220445729	-0.163380279394715	-0.378502220445729	-0.378502220445729	-0.378502220445729	0.656251549746579	-0.378502220445729	-0.378502220445729	1.24487709847697	0.302642033450451	-0.378502220445729	-0.378502220445729	-0.378502220445729	-0.378502220445729	-0.378502220445729	-0.378502220445729
Candidatus Arthromitus	0.526037226130252	0.361016019186869	0.363173251573547	-0.669494617800687	0.18520647664182	-1.00143746155745	-0.525669618654285	-0.558073867938506	-0.89274727032473	-0.143644430762151	-0.683117455946455	2.77660011621085	-0.626949399672264	0.0321430509812845	0.108516800036353	-0.760479194964663	0.828003432504939	1.90648280532323	-1.00534991055068	-0.302419556968637	1.94575225711798	-0.46024987941384	-0.75180302614308	-0.651495745009694
Candidatus Atelocyanobacterium	-0.226461055844323	-0.226461055844323	-0.226461055844323	-0.226461055844323	-0.226461055844323	-0.226461055844323	-0.226461055844323	-0.226461055844323	0.14738757747091	-0.226461055844323	-0.226461055844323	-0.226461055844323	4.67934313771975	-0.226461055844323	-0.226461055844323	-0.226461055844323	-0.226461055844323	-0.226461055844323	-0.226461055844323	-0.226461055844323	-0.226461055844323	-0.226461055844323	-0.0710485424598903	-0.226461055844323
Candidatus Azobacteroides	1.61997459127943	1.9375985703911	1.67174980965492	0.490387123600529	0.262488255094412	0.118482811593815	0.515141009809338	0.858133006807673	0.189852776291333	-1.00693724811534	-1.00693724811534	-1.00693724811534	0.952709050146936	1.23437003301157	-0.476810159492387	-1.00693724811534	-1.00693724811534	0.544631122647973	-1.00693724811534	-0.332684118275889	-1.00693724811534	-1.00693724811534	-1.00693724811534	-0.523588649522709
Candidatus Babela	-0.487522314752824	3.92498389428469	-0.487522314752824	-0.487522314752824	0.517267469962445	-0.487522314752824	-0.487522314752824	-0.487522314752824	-0.00519898388462485	-0.487522314752824	-0.487522314752824	-0.318518867115716	-0.487522314752824	-0.487522314752824	1.36939119062255	0.779846860683653	0.0728974364061677	-0.487522314752824	-0.10511249504612	-0.487522314752824	-0.487522314752824	-0.487522314752824	1.07727821537932	-0.487522314752824
Candidatus Blochmannia	1.00390158912107	0.121101808410394	-0.326325372132286	-0.818833778776867	0.385715272622835	-0.473813798041606	1.34181569100376	0.0853537148442404	-0.247086199539492	0.149950146347982	3.76098380881835	0.00649844210456831	-0.579925832717827	0.288038018370194	0.349083417453322	-0.0859842943590556	-0.548461165466348	-1.1040112568698	-1.1040112568698	-0.760986088916509	-0.762689230595751	0.0533326684275259	-0.55543545410296	-0.178210849135955
Candidatus Cardinium	-0.656157383026846	1.40265438679902	-0.288375175325496	-0.236419648316958	-0.656157383026846	-0.401409429274662	-0.134127158111348	-0.656157383026846	-0.412252573167034	1.26929277434545	-0.656157383026846	0.520304050462231	1.54454062045689	2.97783130099205	-0.656157383026846	-0.656157383026846	1.49103674712475	-0.656157383026846	0.140812700337259	-0.656157383026846	-0.656157383026846	-0.656157383026846	-0.656157383026846	-0.656157383026846
Candidatus Cloacimonas	-0.443411647824944	2.37572391189953	-0.886666816637191	-0.15540986055178	-0.636366623873774	0.613762133783689	0.0249296643592478	0.068718468695844	-0.704538516259378	-0.886666816637191	-0.328753912082577	2.38396370196144	-0.41166809899729	0.460927321724735	-0.570983185432833	-0.886666816637191	0.840049118101509	1.72979415251592	-0.886666816637191	-0.886666816637191	-0.60451005366906	-0.478959914896615	-0.604024087109994	0.87409151084229
Candidatus Desulforudis	-0.511631150367411	-1.04686025734808	-0.347268932768335	2.26845467403721	0.260057247526045	0.395080610396951	0.247049503159931	-0.86623310506884	0.225090081581517	-0.242967226493558	0.888715306972089	0.421526882519112	-0.795422388128536	-0.978197897722423	-0.253085628461215	-0.137491522169725	-0.811873467361956	-0.208858895439985	-0.476557967481167	3.21465495219576	0.172417865934982	-0.670637003386768	-0.9065605932471	0.160598911121496
Candidatus Doolittlea	-0.537493985451615	0.774429755488669	-0.537493985451615	-0.276481241902766	-0.537493985451615	-0.537493985451615	-0.537493985451615	-0.537493985451615	-0.537493985451615	1.53102759865355	-0.537493985451615	0.0695197375691306	0.403911394219404	-0.537493985451615	-0.537493985451615	-0.537493985451615	3.07520666278225	2.4429453866352	-0.14115973666318	-0.537493985451615	-0.537493985451615	-0.537493985451615	0.183010224991975	-0.537493985451615
Candidatus Endolissoclinum	1.18817092876654	-0.849439403228964	-0.849439403228964	-0.453305263316818	-0.849439403228964	-0.849439403228964	0.420052023257426	0.138957302133237	-0.849439403228964	1.06477533688737	0.416361172681187	-0.25898661015452	-0.355108041439392	1.99427820561372	1.0693434971915	0.176940385396644	-0.849439403228964	1.18585578603886	-0.477312561534944	-0.849439403228964	-0.849439403228964	-0.849439403228964	-0.849439403228964	2.38437187076882
Candidatus Evansia	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	4.69485534033443	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932
Candidatus Fonsibacter	1.27457075651185	-0.383452248461723	-0.850274164658536	0.10588174837875	3.18526604404565	-0.850274164658536	0.0740326235206373	-0.3122126521116	-0.850274164658536	1.89890871696741	-0.0362772198038142	-0.850274164658536	-0.511327294750276	0.431363215238771	0.748019331382612	0.707164113529923	-0.537636549125926	-0.850274164658536	-0.354134211164902	-0.850274164658536	-0.26390504642591	-0.42857551763342	-0.850274164658536	0.354233342511719
Candidatus Gullanella	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	4.69485534033443	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932
Candidatus Hamiltonella	-0.319923090909932	-0.319923090909932	-0.319923090909932	-0.319923090909932	-0.319923090909932	0.946355943912292	-0.319923090909932	-0.319923090909932	-0.319923090909932	-0.319923090909932	-0.319923090909932	-0.319923090909932	-0.319923090909932	-0.319923090909932	-0.319923090909932	1.60209766795538	-0.319923090909932	4.1699312972409	-0.319923090909932	-0.319923090909932	-0.319923090909932	-0.319923090909932	-0.319923090909932	-0.319923090909932
Candidatus Hoaglandella	-0.246493094106128	0.355014415120589	-0.246493094106128	-0.246493094106128	-0.246493094106128	-0.246493094106128	-0.246493094106128	-0.246493094106128	-0.246493094106128	-0.246493094106128	-0.246493094106128	-0.246493094106128	0.177358098202336	4.64398246290577	-0.246493094106128	-0.246493094106128	-0.246493094106128	-0.246493094106128	-0.246493094106128	-0.246493094106128	-0.246493094106128	-0.246493094106128	-0.246493094106128	-0.246493094106128
Candidatus Ishikawaella	2.05865752154809	1.40204893933842	-0.723336582737213	0.0613388430596854	-0.723336582737213	-0.723336582737213	0.984236556872	0.555189207224354	-0.116906911091536	-0.723336582737213	0.590948303459528	-0.723336582737213	-0.0800515914590527	2.62026979439181	1.21028088722351	-0.723336582737213	-0.723336582737213	-0.723336582737213	-0.723336582737213	-0.723336582737213	-0.723336582737213	0.117364025016949	-0.723336582737213	-0.723336582737213
Candidatus Izimaplasma	-0.901194481210936	0.0842565289665116	-0.776725474264952	-0.389636538186907	2.08006510259336	-0.88904226322283	-0.493990130980697	-0.369525440361874	-0.355468128092719	-0.0286240317894358	-0.714518096577014	-0.2077655759055	-0.608532199130004	0.265782259351205	-0.620224080860051	-0.278786737654096	0.223171041371863	0.421745495764968	-0.829620687857984	-0.261520768900455	-0.215602538103439	2.01236437035847	3.03796894351028	-0.184576568817765
Candidatus Kinetoplastibacterium	3.4049806998864	-0.0115088593826011	0.0888558255290429	0.187466999522011	-0.881788959773707	-0.881788959773707	-0.418483124637281	-0.431393874976627	-0.664819877166113	-0.362704322775112	-0.462634685649091	1.38762039757429	-0.59731005708449	1.01127498487731	-0.178867773402719	0.0424092034140607	-0.0143186655814714	-0.477995949771055	-0.515563167371804	-0.580909800154929	-0.2643220180689	1.87218272225938	-0.881788959773707	-0.368591777719169
Candidatus Korarchaeum	-0.268752106139596	-0.268752106139596	-0.268752106139596	-0.0948661367426201	-0.268752106139596	4.62760870824692	-0.268752106139596	-0.268752106139596	-0.268752106139596	-0.268752106139596	0.390428791106483	-0.268752106139596	-0.268752106139596	-0.268752106139596	-0.268752106139596	-0.268752106139596	-0.268752106139596	-0.268752106139596	-0.268752106139596	0.223299604210527	-0.268752106139596	-0.0401809501689889	-0.268752106139596	-0.268752106139596
Candidatus Koribacter	-0.558944518937294	-1.11787218938553	-0.561181901408671	-1.11787218938553	0.179207870253349	2.40286299963845	2.58780830749846	-1.11787218938553	0.362962266326254	-0.226618316991126	-0.412418696964408	-0.875870197746275	-0.272175998377167	0.253123937140418	-0.0023545390767238	0.257102731970999	0.845814953042982	0.653741236509063	-0.719656564947693	0.876725748729779	0.722475607523615	-0.684302360486758	-0.356813806155149	-1.11787218938553
Candidatus Kuenenia	-0.332668325153723	0.570754342577208	-0.689456270789714	-0.133935399388381	-0.689456270789714	-0.689456270789714	0.0800020398846983	1.13229634069211	0.830243292343133	-0.689456270789714	-0.689456270789714	3.86410035670109	0.00871342710038483	1.01871988123521	-0.109958747268264	-0.689456270789714	-0.689456270789714	-0.242323735996925	-0.500773646143313	-0.253318407344369	-0.689456270789714	-0.366188347130648	0.34566544303046	-0.395678348820956
Candidatus Methanomethylophilus	0.0639552198276034	0.494482660294626	0.4404225491276	-0.398403702961559	-0.075114479756076	0.430780376812635	-1.06054982619672	2.2846083093112	-1.06054982619672	2.72218279943197	-0.0669401365490484	-0.642904029378012	0.0806303280407085	1.45960783702351	-0.00668434969911998	-1.06054982619672	0.247579555953711	-0.26939453402211	-1.06054982619672	-0.338087202920886	-1.06054982619672	-1.06054982619672	-0.141675922131935	0.078253678775524
Candidatus Methanoplasma	1.36235194661367	2.28765995675935	-0.202795383937818	-0.415196095141654	-0.78746158330251	0.359658416744665	-0.258170821240309	0.366806940158848	-0.78746158330251	-0.78746158330251	-0.78746158330251	-0.78746158330251	0.421681342829547	-0.78746158330251	0.232039602469349	1.04260009681548	-0.288545237379983	-0.78746158330251	-0.78746158330251	2.09761711694796	-0.78746158330251	-0.78746158330251	-0.78746158330251	1.65636953468852
Candidatus Methylopumilus	-0.3946265296018	0.411634411114682	-0.3946265296018	-0.3946265296018	-0.281501212258197	0.479528322391531	0.435597706468156	-0.3946265296018	-0.0901644972764572	-0.3946265296018	-0.3946265296018	-0.3946265296018	-0.3946265296018	4.45114020619353	0.41103986071218	-0.3946265296018	-0.3946265296018	0.0700724892057089	-0.3946265296018	0.0320506574758617	-0.3946265296018	-0.3946265296018	-0.3946265296018	-0.3946265296018
Candidatus Midichloria	-0.387729592368517	3.47229045580991	-0.387729592368517	-0.387729592368517	-0.387729592368517	-0.387729592368517	-0.387729592368517	-0.387729592368517	-0.387729592368517	-0.387729592368517	-0.387729592368517	-0.387729592368517	0.325662626176615	-0.387729592368517	-0.387729592368517	-0.387729592368517	-0.387729592368517	-0.387729592368517	1.9398294582376	-0.387729592368517	-0.387729592368517	-0.387729592368517	-0.387729592368517	2.01680930714622
Candidatus Mikella	-0.295015422799047	-0.295015422799047	-0.295015422799047	-0.295015422799047	-0.295015422799047	-0.295015422799047	-0.295015422799047	-0.295015422799047	-0.295015422799047	-0.295015422799047	-0.295015422799047	-0.295015422799047	-0.295015422799047	-0.295015422799047	3.35240229979328	3.13793700178575	-0.295015422799047	-0.295015422799047	-0.295015422799047	-0.295015422799047	-0.295015422799047	-0.295015422799047	-0.295015422799047	-0.295015422799047
Candidatus Moranella	-0.362806118395644	-0.362806118395644	-0.362806118395644	-0.362806118395644	1.66105126640671	-0.362806118395644	0.386306022993324	-0.362806118395644	-0.362806118395644	1.20912379363001	-0.362806118395644	-0.362806118395644	-0.362806118395644	-0.362806118395644	-0.362806118395644	-0.362806118395644	-0.362806118395644	3.99964128488284	-0.362806118395644	-0.362806118395644	-0.362806118395644	-0.362806118395644	-0.362806118395644	-0.362806118395644
Candidatus Nanopelagicus	-0.905566838863435	3.35142824748017	-0.39533804822335	-1.20065620182421	0.774871585148907	-0.858978490069461	-0.248696378925767	0.396677947809156	-0.110402836428001	0.632539775448797	-0.523740183321579	1.34648668323245	-0.431924109865466	-0.172537486804209	-0.0918759075618047	-0.753664557366438	0.881394438854324	0.116113848992175	-0.957872438136657	0.452268687079109	0.779059445402057	-1.20065620182421	-0.71601394667279	-0.162917033559764
Candidatus Nasuia	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	-0.204124145231932	4.69485534033443
Candidatus Nitrosocaldus	-0.438918389414225	-0.438918389414225	-0.438918389414225	-0.438918389414225	-0.438918389414225	-0.438918389414225	-0.438918389414225	1.16558287776669	-0.438918389414225	2.39763768548778	-0.438918389414225	-0.438918389414225	-0.438918389414225	-0.438918389414225	0.697714765119612	0.729969446452426	3.34854462404376	-0.438918389414225	-0.438918389414225	-0.438918389414225	-0.438918389414225	-0.438918389414225	-0.438918389414225	-0.438918389414225
Candidatus Nitrosoglobus	-0.154216041741023	-0.568295357659428	-0.568295357659428	-0.568295357659428	0.162925159868341	-0.14879137837542	-0.568295357659428	0.204471892819634	-0.568295357659428	-0.568295357659428	-0.568295357659428	3.80103857619342	0.244709712519331	0.835245178221709	0.230501650954965	-0.287247134770466	-0.313633173349249	1.84746332695807	-0.568295357659428	-0.568295357659428	-0.568295357659428	-0.568295357659428	0.39707652261383	-0.568295357659428
Candidatus Nitrosomarinus	-0.222111656263954	-0.222111656263954	-0.222111656263954	-0.222111656263954	-0.222111656263954	-0.222111656263954	-0.222111656263954	-0.222111656263954	-0.222111656263954	-0.222111656263954	-0.222111656263954	-0.222111656263954	-0.222111656263954	-0.222111656263954	4.67660378159379	-0.222111656263954	-0.222111656263954	-0.222111656263954	-0.222111656263954	-0.222111656263954	-0.222111656263954	-0.222111656263954	-0.222111656263954	0.209852656213203
